feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.5542402,0.01,-398.15497,149.38092,45.898663,-27.072937,-37.046425,-11.743555,-0.83706784,-16.18509,-30.372272,-21.244574,-1.9603282,-0.13390154,-19.612534,0.0016734849,0.0013339892,0.0012813795,0.0031349147,0.016766723,0.005076361,0.0018502196,0.010444239,0.25413138,1.0,0.38319883,0.014196806,665.5131,694.05914,0.039236486,0.40357888,0.356,0.878,0.538,0.72,6.041,9.143,0.109,0.561,0.72,0.872,0.785,0.126,0.229,0.485,0.178,0.79,0.313,0.493,0.363,0.951,1.395,0.852
0.01,0.01,0.554243,0.01,-401.06976,151.90187,45.911716,-27.618952,-37.05756,-11.462921,-0.7144611,-16.43622,-30.585045,-21.153696,-1.7036557,-0.086161725,-19.806274,0.0016137842,0.0012964008,0.0012597136,0.0031186766,0.01672345,0.005066342,0.001869131,0.010485947,0.25425825,1.0,0.38298178,0.0140746245,639.3589,633.0157,0.039236486,0.40370432,0.957,0.197,0.746,0.218,2.527,0.728,0.475,0.005,0.114,0.987,0.072,0.706,0.13,0.045,0.679,0.187,0.214,0.207,0.401,0.656,2.268,0.185
0.01,0.01,0.5542596,0.01,-397.58615,149.035,45.43906,-26.90657,-36.440174,-11.558539,-1.4101552,-16.90029,-30.485405,-20.783949,-1.5680375,-0.18234682,-19.811573,0.0016768917,0.0013374961,0.0012788373,0.003117395,0.016742412,0.005093661,0.0018587398,0.010430083,0.25415096,1.0,0.38316745,0.014210592,670.99036,701.80475,0.039236486,0.40357357,0.875,0.927,0.67,0.62,7.276,5.68,0.605,0.019,0.839,0.56,0.45,0.706,0.43,0.025,0.044,0.187,0.359,0.138,0.419,0.607,1.945,0.348
0.01,0.01,0.5540752,0.01,-395.07047,147.0504,44.63033,-27.148233,-36.625805,-11.673204,-1.2303467,-16.460564,-30.138655,-20.861439,-2.0522466,-0.7343781,-20.080503,0.001973508,0.0015277565,0.0014095436,0.0032554497,0.016697777,0.004797188,0.0015494621,0.009913026,0.2530223,1.0,0.38454306,0.014757781,722.7374,761.24615,0.03922526,0.40367618,0.915,0.133,0.358,0.243,6.056,0.512,0.455,0.517,0.997,0.762,0.568,0.225,0.98,0.138,0.651,0.142,0.478,0.383,0.952,0.842,4.09,0.93
0.01,0.01,0.55426896,0.01,-400.95078,151.69177,45.423237,-27.154758,-36.317585,-11.54564,-1.5534072,-17.162647,-30.558023,-20.679766,-1.4007356,-0.116931856,-19.82837,0.0016763263,0.0013443301,0.0012915848,0.0031450912,0.01674441,0.005073444,0.0018622541,0.0104338555,0.25420696,1.0,0.38310215,0.014202853,639.64215,631.9393,0.039236486,0.4035791,0.457,0.185,0.606,0.4,3.524,1.245,0.945,0.794,0.584,0.951,0.236,0.621,0.392,0.014,0.177,0.207,0.166,0.063,0.453,0.587,0.877,0.376
0.01,0.01,0.5542369,0.01,-397.92957,149.18542,45.834927,-27.0616,-37.04444,-11.779052,-0.8742197,-16.189388,-30.35938,-21.253616,-1.9972094,-0.16480765,-19.610802,0.0016848934,0.0013413335,0.0012858715,0.0031379098,0.016768316,0.00507316,0.0018441386,0.010430797,0.25410143,1.0,0.38324112,0.014217644,668.6742,699.2984,0.039236486,0.40357867,0.228,0.722,0.513,0.306,9.556,3.972,0.151,0.263,0.539,0.547,0.955,0.53,0.934,0.187,0.726,0.034,0.35,0.485,0.793,0.782,0.486,0.195
0.01,0.01,0.554256,0.01,-400.51855,151.45906,45.932716,-27.50626,-37.042202,-11.439558,-0.7397996,-16.407764,-30.558548,-21.12232,-1.7107378,-0.09546094,-19.800856,0.0016166522,0.0012980909,0.0012605414,0.0031182468,0.01672318,0.005067294,0.0018693455,0.01048383,0.25425342,1.0,0.38298738,0.014078576,642.40424,642.90753,0.03922526,0.4036986,0.836,0.25,0.971,0.629,4.96,8.566,0.087,0.438,0.213,0.786,0.109,0.043,0.526,0.205,0.54,0.041,0.381,0.267,0.709,0.802,1.872,0.741
0.01,0.01,0.5542408,0.01,-397.52917,148.9994,45.404903,-26.953733,-36.480923,-11.566494,-1.3884399,-16.879354,-30.48919,-20.810562,-1.5994124,-0.20597807,-19.828249,0.0016760096,0.0013361664,0.0012775302,0.0031153827,0.016742352,0.0050949906,0.0018596459,0.01043108,0.25414893,1.0,0.38316602,0.014206962,671.65894,702.7279,0.039236486,0.4035732,0.744,0.887,0.571,0.441,0.261,0.671,0.894,0.457,0.328,0.534,0.347,0.453,0.4,0.201,0.107,0.04,0.372,0.233,0.665,0.353,1.539,0.551
0.01,0.01,0.5540782,0.01,-395.10703,147.1634,44.692005,-27.131124,-36.61418,-11.6407585,-1.188956,-16.439247,-30.144234,-20.8651,-2.0289443,-0.6922477,-20.052902,0.0019572217,0.0015168004,0.0014018266,0.003246187,0.016699305,0.0048150374,0.001567725,0.009942109,0.25308484,1.0,0.38446355,0.01472481,720.527,759.4096,0.039236486,0.40368167,0.718,0.124,0.929,0.568,2.109,9.889,0.041,0.024,0.821,0.62,0.131,0.329,0.009,0.271,0.397,0.445,0.342,0.089,0.633,0.735,1.627,0.461
0.01,0.01,0.5542523,0.01,-400.4629,151.18655,45.504272,-27.095001,-36.392654,-11.543314,-1.6014485,-17.148808,-30.569004,-20.680079,-1.4197843,-0.13649808,-19.840076,0.0016763506,0.0013441872,0.0012911625,0.0031441157,0.016744027,0.0050739124,0.0018616931,0.010433299,0.25420487,1.0,0.38310555,0.01420362,642.9034,642.6695,0.039236486,0.40357876,0.837,0.885,0.542,0.388,6.39,9.723,0.341,0.492,0.071,0.984,0.031,0.216,0.11,0.441,0.404,0.414,0.363,0.365,0.497,0.829,3.172,0.219
0.01,0.01,0.5542367,0.01,-397.68253,149.03745,45.788208,-27.02935,-36.995636,-11.761316,-0.88274455,-16.188826,-30.335804,-21.230415,-1.9970104,-0.17710637,-19.608627,0.0016950798,0.0013480706,0.001289922,0.0031407657,0.0167692,0.0050680568,0.0018353562,0.010415354,0.25406817,1.0,0.38329178,0.014240205,671.85693,704.3146,0.039230872,0.40357888,0.65,0.866,0.687,0.321,5.876,4.751,0.568,0.394,0.948,0.103,0.424,0.657,0.106,0.205,0.045,0.645,0.081,0.429,0.589,0.833,0.918,0.98
0.01,0.01,0.5542722,0.01,-400.05942,151.04315,45.904938,-27.45053,-37.025135,-11.479398,-0.8004281,-16.4388,-30.553244,-21.115925,-1.7260778,-0.11413233,-19.798208,0.0016179129,0.0012988457,0.0012605017,0.003116924,0.016722262,0.0050677694,0.0018674491,0.010480688,0.25424713,1.0,0.3829991,0.014083842,645.4246,651.43463,0.039230872,0.40369314,0.938,0.578,0.71,0.99,4.715,0.035,0.754,0.419,0.327,0.417,0.182,0.51,0.996,0.201,0.334,0.513,0.05,0.316,0.605,0.842,1.947,0.235
0.01,0.01,0.5542398,0.01,-397.48303,149.01001,45.422447,-26.94722,-36.4748,-11.538747,-1.3412497,-16.840012,-30.477795,-20.816917,-1.5995597,-0.19207872,-19.813301,0.0016734535,0.0013338104,0.0012756049,0.0031133806,0.016742207,0.0050956337,0.0018592486,0.010432721,0.25414833,1.0,0.38316572,0.014203045,672.00073,703.25903,0.039230872,0.4035736,0.341,0.659,0.793,0.99,7.751,2.723,0.755,0.811,0.325,0.269,0.313,0.348,0.431,0.135,0.8,0.165,0.496,0.464,0.645,0.992,1.533,0.008
0.01,0.01,0.5540862,0.01,-395.18628,147.24562,44.727303,-27.144138,-36.64059,-11.649062,-1.1846886,-16.448322,-30.173758,-20.891872,-2.0242333,-0.66107523,-20.030655,0.0019383861,0.0015045053,0.0013932546,0.0032363122,0.01670071,0.004833392,0.0015863412,0.009973053,0.25315142,1.0,0.38438144,0.014689915,718.1076,757.41534,0.03922526,0.40368748,0.228,0.274,0.264,0.191,9.34,5.442,0.514,0.6,0.173,0.442,0.577,0.058,0.774,0.241,0.41,0.929,0.134,0.09,0.491,0.3,2.098,0.678
0.01,0.01,0.5542401,0.01,-400.00876,150.78276,45.589764,-27.015835,-36.38114,-11.54887,-1.5936098,-17.128248,-30.547367,-20.65985,-1.4172255,-0.13749555,-19.83662,0.0016774226,0.0013446333,0.0012911424,0.0031431778,0.016743796,0.0050748624,0.001862213,0.01043261,0.2542016,1.0,0.38310838,0.0142048495,646.1015,651.8352,0.039236486,0.40357867,0.836,0.312,0.641,0.19,5.846,9.264,0.921,0.712,0.29,0.037,0.685,0.101,0.239,0.109,0.789,0.62,0.336,0.18,0.145,0.845,4.394,0.497
0.01,0.01,0.554242,0.01,-397.44827,148.87282,45.695686,-27.047266,-36.97866,-11.759704,-0.9085002,-16.211327,-30.330956,-21.216845,-2.0109994,-0.22095533,-19.643583,0.00170897,0.0013567499,0.0012953671,0.0031450153,0.016770747,0.005062684,0.0018273474,0.010398284,0.25403076,1.0,0.38334316,0.014264603,675.1338,709.2815,0.039242096,0.4035785,0.6,0.554,0.249,0.114,4.184,3.615,0.743,0.699,0.514,0.558,0.917,0.626,0.288,0.104,0.682,0.413,0.373,0.017,0.67,0.903,3.103,0.186
0.01,0.01,0.55424553,0.01,-399.63748,150.72487,45.87551,-27.38185,-36.97221,-11.478751,-0.8248562,-16.439905,-30.521593,-21.087833,-1.7284923,-0.13133998,-19.798792,0.0016216415,0.0013008355,0.0012612556,0.003116025,0.016721923,0.0050694174,0.0018675729,0.010477548,0.2542399,1.0,0.38300788,0.014089375,648.38947,658.8806,0.03922526,0.40368706,0.895,0.373,0.659,0.537,1.949,9.606,0.976,0.07,0.083,0.923,0.748,0.919,0.506,0.1,0.826,0.052,0.036,0.107,0.883,0.962,1.705,0.056
0.01,0.01,0.55424076,0.01,-397.47366,149.01279,45.40651,-26.987059,-36.508663,-11.536476,-1.3096648,-16.813889,-30.481474,-20.84375,-1.627651,-0.20965602,-19.825773,0.001670955,0.0013317829,0.0012741482,0.0031119613,0.01674239,0.005095995,0.0018594462,0.010434686,0.25414944,1.0,0.38316175,0.01419775,672.00433,703.27594,0.039230872,0.40357336,0.299,0.129,0.536,0.586,7.361,6.237,0.653,0.207,0.708,0.134,0.612,0.755,0.076,0.026,0.827,0.22,0.486,0.254,0.346,0.999,4.911,0.452
0.01,0.01,0.55409473,0.01,-395.25873,147.35869,44.793255,-27.128733,-36.642487,-11.63638,-1.1592042,-16.434555,-30.181608,-20.898542,-2.0025249,-0.61721617,-19.997269,0.0019183063,0.0014916091,0.0013842534,0.0032264993,0.016702462,0.0048525687,0.0016059082,0.0100051705,0.25322065,1.0,0.38429594,0.014653302,715.5089,754.9992,0.039230872,0.40369314,0.824,0.741,0.642,0.675,8.862,6.041,0.799,0.775,0.896,0.069,0.471,0.632,0.091,0.071,0.075,0.733,0.083,0.049,0.245,0.598,1.952,0.679
0.01,0.01,0.55424035,0.01,-399.70682,150.47403,45.613815,-26.965725,-36.38224,-11.576114,-1.6212232,-17.136997,-30.54883,-20.66358,-1.4251608,-0.1466674,-19.836418,0.0016770173,0.0013441623,0.001290401,0.003141789,0.016743157,0.00507501,0.0018605562,0.010431571,0.25419885,1.0,0.38311377,0.014206085,648.7236,658.64056,0.039230872,0.40357885,0.577,0.564,0.567,0.942,7.254,3.188,0.149,0.38,0.451,0.764,0.457,0.084,0.592,0.5,0.13,0.388,0.293,0.39,0.923,0.543,4.743,0.28
0.01,0.01,0.55425525,0.01,-397.2129,148.7372,45.623455,-27.044144,-36.937847,-11.73975,-0.92814666,-16.234272,-30.319885,-21.184036,-1.9989198,-0.24155061,-19.661697,0.0017218665,0.0013648724,0.0013004023,0.0031493956,0.01677184,0.005055645,0.0018168163,0.010379484,0.25398976,1.0,0.38340318,0.014291597,678.3922,713.95667,0.039230872,0.40357897,0.345,0.136,0.423,0.863,8.47,8.974,0.011,0.143,0.792,0.156,0.143,0.992,0.471,0.47,0.045,0.102,0.173,0.212,0.886,0.974,1.363,0.923
0.01,0.01,0.5542397,0.01,-399.27924,150.44421,45.82726,-27.32763,-36.92668,-11.490757,-0.8712058,-16.466997,-30.510448,-21.067286,-1.7278374,-0.14298435,-19.795952,0.001624199,0.001302087,0.0012613665,0.003114527,0.016721169,0.005070598,0.0018661077,0.010473643,0.2542316,1.0,0.38302112,0.014096134,651.2978,665.7037,0.039230872,0.4036816,0.944,0.984,0.289,0.461,4.251,1.862,0.267,0.742,0.765,0.906,0.813,0.92,0.723,0.121,0.093,0.653,0.312,0.013,0.212,0.563,3.609,0.453
0.01,0.01,0.5542526,0.01,-397.4816,149.04465,45.416195,-27.005713,-36.52718,-11.523979,-1.269716,-16.779404,-30.47626,-20.859457,-1.6403905,-0.21059684,-19.82472,0.0016686752,0.0013300217,0.0012730281,0.0031112474,0.016743006,0.0050962865,0.0018604406,0.010437483,0.25415134,1.0,0.38315558,0.0141921025,671.69073,702.9575,0.039236486,0.40357348,0.521,0.79,0.226,0.143,2.906,0.296,0.339,0.637,0.86,0.456,0.42,0.621,0.119,0.041,0.197,0.032,0.051,0.181,0.031,0.48,4.587,0.711
0.01,0.01,0.55405545,0.01,-395.35086,147.45929,44.84438,-27.13074,-36.66055,-11.633309,-1.1375105,-16.423382,-30.194052,-20.915264,-1.9966483,-0.5902903,-19.979168,0.0018997783,0.0014796105,0.0013759708,0.0032167286,0.01670436,0.004871644,0.0016257411,0.01003765,0.25329062,1.0,0.38420728,0.014616404,712.8112,752.4054,0.03922526,0.40369853,0.518,0.724,0.939,0.873,8.831,9.667,0.824,0.156,0.274,0.642,0.683,0.738,0.154,0.071,0.051,0.552,0.145,0.364,0.749,0.448,2.83,0.541
0.01,0.01,0.5542419,0.01,-399.43546,150.2252,45.620117,-26.91987,-36.369865,-11.594019,-1.6328785,-17.131725,-30.538744,-20.654558,-1.4381286,-0.1620286,-19.852076,0.0016783,0.0013446047,0.0012903288,0.0031407701,0.01674308,0.0050764163,0.0018614896,0.010430768,0.25419503,1.0,0.38311613,0.014207093,651.1942,664.5544,0.039236486,0.4035784,0.804,0.771,0.66,0.517,6.699,4.106,0.732,0.292,0.714,0.357,0.223,0.413,0.923,0.152,0.305,0.749,0.107,0.234,0.737,0.561,1.442,0.394
0.01,0.01,0.5542532,0.01,-396.9833,148.60313,45.540524,-27.055256,-36.905354,-11.720261,-0.9436907,-16.2528,-30.306446,-21.152771,-1.9938947,-0.27628532,-19.696878,0.0017370922,0.0013746107,0.0013066551,0.0031545593,0.0167729,0.0050473437,0.0018055717,0.010358308,0.25394487,1.0,0.38346562,0.014319686,681.6927,718.26245,0.039230872,0.40357888,0.745,0.687,0.542,0.523,4.809,9.053,0.529,0.18,0.75,0.38,1.0,0.974,0.104,0.355,0.61,0.531,0.321,0.353,0.583,0.802,3.282,0.878
0.01,0.01,0.55424064,0.01,-398.9681,150.19678,45.766357,-27.28678,-36.881264,-11.495612,-0.9122935,-16.494535,-30.504189,-21.052921,-1.7331488,-0.1611309,-19.803453,0.0016274385,0.0013040245,0.0012619038,0.0031131655,0.016720556,0.0050721876,0.0018650559,0.010469371,0.25422305,1.0,0.38303375,0.014102977,654.09705,671.75934,0.03922526,0.40367565,0.896,0.349,0.851,0.884,4.195,9.023,0.007,0.01,0.2,0.813,0.612,0.492,0.896,0.314,0.261,0.652,0.408,0.407,0.163,0.436,2.739,0.838
0.01,0.01,0.55426615,0.01,-397.51245,149.09479,45.4356,-27.021753,-36.54653,-11.512454,-1.2294381,-16.742765,-30.467037,-20.870644,-1.649397,-0.20702389,-19.817411,0.0016645582,0.001327328,0.0012714358,0.0031106104,0.016743341,0.005095551,0.001859966,0.010440505,0.25415555,1.0,0.38314947,0.014185486,671.0564,702.0269,0.039230872,0.4035736,0.276,0.622,0.938,0.295,8.271,8.864,0.66,0.171,0.14,0.924,0.518,0.8,0.283,0.118,0.282,0.347,0.4,0.353,0.302,0.439,3.685,0.971
0.01,0.01,0.5540538,0.01,-395.4663,147.55937,44.898724,-27.131147,-36.683636,-11.641822,-1.1298009,-16.426323,-30.219904,-20.940096,-1.9886839,-0.5525749,-19.950209,0.0018778689,0.0014656712,0.0013663934,0.0032063853,0.016705949,0.004890724,0.001645241,0.010071005,0.25336242,1.0,0.38411993,0.014578301,709.919,749.7333,0.039236486,0.40370446,0.81,0.899,0.18,0.587,8.958,7.326,0.632,0.097,0.345,0.202,0.09,0.67,0.964,0.485,0.612,0.445,0.218,0.106,0.297,0.501,2.566,0.607
0.01,0.01,0.5542558,0.01,-399.23862,150.0582,45.642628,-26.857212,-36.348465,-11.602616,-1.642771,-17.12752,-30.517916,-20.639885,-1.4308971,-0.15937252,-19.841383,0.0016781695,0.0013441651,0.001289611,0.0031395569,0.01674269,0.005076802,0.0018603334,0.010429889,0.25419182,1.0,0.3831211,0.014208393,653.1361,669.1325,0.039236486,0.403579,0.509,0.957,0.296,0.151,2.842,1.778,0.241,0.17,0.993,0.138,0.188,0.963,0.67,0.064,0.313,0.89,0.325,0.428,0.948,0.314,0.267,0.977
0.01,0.01,0.55422294,0.01,-396.77588,148.45828,45.44449,-27.079165,-36.885193,-11.71405,-0.9758068,-16.290768,-30.310379,-21.13171,-1.9932027,-0.31222254,-19.731861,0.0017533371,0.0013850633,0.001313416,0.0031606986,0.016774008,0.0050378605,0.0017933644,0.010335556,0.25389543,1.0,0.38353354,0.01435062,685.0042,722.4389,0.039230872,0.40357926,0.232,0.584,0.785,0.711,8.869,8.747,0.176,0.227,0.875,0.501,0.099,0.652,0.792,0.482,0.216,0.022,0.406,0.225,0.657,0.62,3.914,0.839
0.01,0.01,0.5542451,0.01,-398.6787,150.00212,45.72425,-27.234764,-36.821865,-11.484822,-0.93937784,-16.510397,-30.485262,-21.022995,-1.7239397,-0.17068966,-19.80459,0.0016315269,0.0013064365,0.0012627514,0.0031118088,0.016720068,0.005073847,0.0018643459,0.0104648825,0.25421354,1.0,0.38304663,0.014110718,656.7787,677.21454,0.039230872,0.4036699,0.668,0.129,0.628,0.685,5.079,0.514,0.538,0.822,0.472,0.644,0.056,0.562,0.388,0.414,0.877,0.654,0.174,0.422,0.858,0.657,3.149,0.746
0.01,0.01,0.5542587,0.01,-397.579,149.13873,45.431465,-27.071112,-36.597202,-11.523231,-1.2041848,-16.718805,-30.47171,-20.897747,-1.677706,-0.22580701,-19.83082,0.0016622175,0.0013255612,0.0012706767,0.0031110216,0.016744584,0.0050955657,0.0018618894,0.010444458,0.2541607,1.0,0.38313782,0.0141781485,670.09937,700.3809,0.039242096,0.4035731,0.916,0.391,0.641,0.395,7.911,4.032,0.061,0.158,0.944,0.047,0.164,0.365,0.598,0.374,0.882,0.833,0.098,0.403,0.411,0.5,3.554,0.319
0.01,0.01,0.554047,0.01,-395.5729,147.68016,44.969505,-27.114582,-36.68265,-11.619301,-1.0904227,-16.40226,-30.224695,-20.951548,-1.9760196,-0.51778364,-19.927551,0.0018595654,0.0014533732,0.001357899,0.0031970332,0.016708009,0.0049096146,0.0016653797,0.010103833,0.25343317,1.0,0.38402924,0.014540689,706.989,746.88544,0.03922526,0.4037094,0.759,0.202,0.415,0.662,5.536,6.249,0.814,0.336,0.854,0.833,0.344,0.513,0.405,0.045,0.333,0.308,0.325,0.384,0.334,0.773,0.229,0.497
0.01,0.01,0.5542694,0.01,-399.10135,149.90947,45.622967,-26.842155,-36.355392,-11.635196,-1.6686338,-17.140604,-30.512781,-20.640686,-1.4426988,-0.18180883,-19.857311,0.0016788028,0.0013443667,0.0012894556,0.003138735,0.016742613,0.0050776033,0.0018603217,0.010428928,0.2541889,1.0,0.38312328,0.014209133,654.6921,672.5293,0.039236486,0.4035788,0.203,0.32,0.284,0.468,4.0,1.4,0.19,0.231,0.763,0.368,0.607,0.344,0.089,0.075,0.602,0.596,0.104,0.213,0.441,0.666,4.55,0.972
0.01,0.01,0.5542227,0.01,-396.56003,148.34708,45.380405,-27.07056,-36.831886,-11.675258,-0.9771241,-16.30157,-30.293215,-21.093876,-1.9748986,-0.3303353,-19.754993,0.0017688572,0.0013954081,0.0013202012,0.0031671326,0.01677443,0.0050262935,0.001778829,0.010310686,0.25384298,1.0,0.38360718,0.014382307,688.32416,726.57324,0.039236486,0.4035799,0.377,0.467,0.827,0.443,7.757,6.117,0.668,0.148,0.473,0.643,0.013,0.394,0.754,0.182,0.393,0.834,0.026,0.301,0.602,0.689,0.441,0.005
0.01,0.01,0.554259,0.01,-398.445,149.80786,45.659813,-27.214088,-36.796383,-11.506915,-0.99439937,-16.548813,-30.486172,-21.011772,-1.7291509,-0.18790892,-19.810686,0.0016339853,0.0013079589,0.0012629399,0.0031099925,0.016719393,0.0050753565,0.0018623292,0.01046006,0.25420424,1.0,0.38306212,0.014118521,659.3224,682.281,0.039230872,0.4036644,0.491,0.321,0.392,0.584,4.349,7.536,0.776,0.31,0.752,0.246,0.055,0.379,0.309,0.381,0.892,0.423,0.102,0.336,0.524,0.795,1.583,0.376
0.01,0.01,0.5542407,0.01,-397.6557,149.22714,45.476727,-27.071238,-36.60596,-11.502623,-1.1555793,-16.67705,-30.460684,-20.905329,-1.6761098,-0.20839505,-19.815037,0.001657768,0.0013226628,0.0012691737,0.0031111508,0.016745185,0.0050945096,0.001861919,0.010448569,0.25416672,1.0,0.38312954,0.014170851,668.8619,698.39307,0.039242096,0.40357348,0.86,0.536,0.231,0.233,0.566,6.85,0.949,0.247,0.206,0.85,0.298,0.954,0.542,0.16,0.583,0.69,0.167,0.333,0.508,0.311,1.363,0.946
0.01,0.01,0.5540498,0.01,-395.72473,147.771,45.016666,-27.125185,-36.721104,-11.643441,-1.0932808,-16.411997,-30.25812,-20.98631,-1.9793353,-0.48855743,-19.902323,0.001838532,0.0014396422,0.0013485915,0.00318735,0.016709391,0.004927429,0.0016841613,0.010136485,0.25350323,1.0,0.38394338,0.014503179,703.8944,743.82654,0.039230872,0.40371493,0.958,0.275,0.348,0.612,0.683,1.702,0.589,0.729,0.102,0.345,0.279,0.299,0.737,0.039,0.324,0.423,0.032,0.151,0.482,0.391,2.296,0.443
0.01,0.01,0.5542516,0.01,-398.98343,149.82819,45.642475,-26.798672,-36.335495,-11.632523,-1.6698322,-17.126287,-30.490692,-20.622143,-1.4365885,-0.18057321,-19.851215,0.0016794277,0.001344568,0.001289355,0.0031381757,0.016742796,0.005078264,0.0018604343,0.010428446,0.25418606,1.0,0.38312542,0.014210182,655.85144,674.7749,0.039236486,0.403579,0.35,0.408,0.105,0.494,5.26,9.563,0.694,0.192,0.944,0.613,0.643,0.759,0.713,0.139,0.664,0.393,0.166,0.244,0.362,0.907,1.241,0.026
0.01,0.01,0.5542168,0.01,-396.37387,148.20369,45.27922,-27.102758,-36.818832,-11.671096,-1.0053643,-16.334295,-30.29745,-21.081566,-1.9870601,-0.37726575,-19.79876,0.001787869,0.0014075759,0.0013282867,0.00317482,0.01677527,0.005014166,0.001764524,0.010283971,0.25378594,1.0,0.38368207,0.0144162495,691.6826,730.5514,0.039230872,0.40358007,0.706,0.236,0.877,0.914,1.657,6.811,0.993,0.723,0.186,0.841,0.119,0.136,0.15,0.182,0.888,0.164,0.016,0.267,0.424,0.321,1.548,0.77
0.01,0.01,0.5542723,0.01,-398.2159,149.66878,45.6274,-27.167242,-36.73885,-11.491373,-1.0139557,-16.55805,-30.461369,-20.97512,-1.7134906,-0.19447497,-19.813047,0.00163888,0.0013106628,0.001263888,0.0031088174,0.01671929,0.005077483,0.0018621313,0.010455267,0.25419483,1.0,0.38307384,0.014126487,661.6832,686.6003,0.03922526,0.4036585,0.715,0.126,0.965,0.224,1.628,3.242,0.269,0.743,0.045,0.234,0.482,0.376,0.284,0.04,0.808,0.247,0.082,0.023,0.64,0.818,0.934,0.894
0.01,0.01,0.55424017,0.01,-397.773,149.29984,45.483856,-27.11829,-36.652863,-11.506795,-1.127097,-16.658295,-30.474056,-20.935226,-1.6980736,-0.21989273,-19.829441,0.001654818,0.0013206912,0.0012685297,0.0031121129,0.016746284,0.0050935443,0.0018633704,0.010452917,0.25417414,1.0,0.383116,0.014162692,667.37274,696.0374,0.039242096,0.403573,0.818,0.567,0.734,0.519,9.025,5.338,0.828,0.15,0.848,0.119,0.81,0.22,0.225,0.246,0.605,0.382,0.338,0.423,0.722,0.578,4.723,0.814
0.01,0.01,0.5540613,0.01,-395.85568,147.90364,45.099987,-27.103016,-36.7253,-11.630431,-1.0585614,-16.385092,-30.257017,-20.992598,-1.9625258,-0.44708744,-19.86983,0.001819557,0.0014272454,0.0013400534,0.0031784195,0.016711047,0.0049450058,0.0017031229,0.010168158,0.25357145,1.0,0.38385656,0.014466384,700.76654,740.74817,0.03922526,0.40371993,0.524,0.749,0.562,0.772,6.886,5.208,0.645,0.216,0.109,0.727,0.737,0.732,0.39,0.422,0.046,0.236,0.281,0.472,0.887,0.66,3.552,0.979
0.01,0.01,0.5542405,0.01,-398.9437,149.76921,45.629345,-26.792767,-36.342426,-11.647242,-1.687213,-17.135786,-30.495441,-20.626564,-1.4448442,-0.18991052,-19.858116,0.001678851,0.0013442306,0.0012889978,0.0031377105,0.016742999,0.005078357,0.0018594988,0.010428108,0.25418505,1.0,0.38312703,0.014210296,656.4037,675.856,0.039236486,0.4035791,0.703,0.379,0.921,0.276,0.706,2.569,0.474,0.197,0.604,0.018,0.702,0.704,0.349,0.145,0.196,0.373,0.218,0.129,0.925,0.658,3.636,0.963
0.01,0.01,0.5542273,0.01,-396.19028,148.09271,45.218357,-27.094795,-36.776474,-11.649341,-1.0189846,-16.34956,-30.283043,-21.049904,-1.974562,-0.39486682,-19.815994,0.0018048147,0.0014187924,0.0013357248,0.003182304,0.01677489,0.004999938,0.0017477062,0.010255705,0.25372562,1.0,0.38376525,0.014451457,694.9375,734.3057,0.039236486,0.40358123,0.222,0.3,0.772,0.982,5.104,8.478,0.219,0.48,0.19,0.077,0.916,0.722,0.817,0.447,0.57,0.174,0.17,0.104,0.308,0.742,4.946,0.111
0.01,0.01,0.5542449,0.01,-398.04443,149.5176,45.575397,-27.145514,-36.712997,-11.511969,-1.0703037,-16.602762,-30.469063,-20.96298,-1.7093157,-0.2008326,-19.812845,0.001641791,0.0013123245,0.001264193,0.0031072164,0.016718654,0.005078803,0.0018600589,0.010450195,0.2541851,1.0,0.3830901,0.0141351065,663.8222,690.17175,0.03922526,0.40365332,0.979,0.151,0.195,0.699,6.085,6.369,0.458,0.944,0.593,0.524,0.981,0.233,0.75,0.04,0.594,0.174,0.047,0.325,0.653,0.837,1.328,0.852
0.01,0.01,0.55424064,0.01,-397.90347,149.41202,45.528435,-27.13303,-36.676758,-11.494893,-1.0829265,-16.621546,-30.471159,-20.952478,-1.7053732,-0.20924358,-19.819801,0.001651039,0.0013183039,0.0012675792,0.0031132223,0.016747434,0.0050924174,0.0018645623,0.010457857,0.2541821,1.0,0.38310355,0.0141548505,665.62286,693.1664,0.039236486,0.4035733,0.423,0.241,0.754,0.109,7.78,1.175,0.516,0.886,0.367,0.112,0.794,0.711,0.326,0.356,0.107,0.172,0.485,0.357,0.955,0.648,4.323,0.449
